species,season,abundance,longitude,latitude
black-marlin,jul-sept,0,69.5,-9.5
black-marlin,jul-sept,0,74.5,-9.5
black-marlin,jul-sept,0,78.5,-9.5
black-marlin,jul-sept,0,81.5,-9.5
black-marlin,jul-sept,0,82.5,-9.5
black-marlin,jul-sept,0,83.5,-9.5
black-marlin,jul-sept,0,94.5,-9.5
black-marlin,jul-sept,0,96.5,-9.5
black-marlin,jul-sept,0,97.5,-9.5
black-marlin,jul-sept,0,98.5,-9.5
black-marlin,jul-sept,0,99.5,-9.5
black-marlin,jul-sept,0,100.5,-9.5
black-marlin,jul-sept,0,101.5,-9.5
black-marlin,jul-sept,0,102.5,-9.5
black-marlin,jul-sept,0,103.5,-9.5
black-marlin,jul-sept,0,104.5,-9.5
black-marlin,jul-sept,0,105.5,-9.5
black-marlin,jul-sept,0,106.5,-9.5
black-marlin,jul-sept,0,107.5,-9.5
black-marlin,jul-sept,0,108.5,-9.5
black-marlin,jul-sept,0,109.5,-9.5
black-marlin,jul-sept,0,110.5,-9.5
black-marlin,jul-sept,0,111.5,-9.5
black-marlin,jul-sept,0,112.5,-9.5
black-marlin,jul-sept,0,113.5,-9.5
black-marlin,jul-sept,0,114.5,-9.5
black-marlin,jul-sept,0,115.5,-9.5
black-marlin,jul-sept,0,116.5,-9.5
black-marlin,jul-sept,0,117.5,-9.5
black-marlin,jul-sept,0,118.5,-9.5
black-marlin,jul-sept,0,122.5,-9.5
black-marlin,jul-sept,0,125.5,-9.5
black-marlin,jul-sept,0,126.5,-9.5
black-marlin,jul-sept,0,127.5,-9.5
black-marlin,jul-sept,0,133.5,-9.5
black-marlin,jul-sept,0,144.5,-9.5
black-marlin,jul-sept,0,145.5,-9.5
black-marlin,jul-sept,0,146.5,-9.5
black-marlin,jul-sept,0,147.5,-9.5
black-marlin,jul-sept,0,151.5,-9.5
black-marlin,jul-sept,0,152.5,-9.5
black-marlin,jul-sept,0,153.5,-9.5
black-marlin,jul-sept,0,154.5,-9.5
black-marlin,jul-sept,0,155.5,-9.5
black-marlin,jul-sept,0,156.5,-9.5
black-marlin,jul-sept,0,157.5,-9.5
black-marlin,jul-sept,0,158.5,-9.5
black-marlin,jul-sept,0,161.5,-9.5
black-marlin,jul-sept,0,162.5,-9.5
black-marlin,jul-sept,0,166.5,-9.5
black-marlin,jul-sept,0,171.5,-9.5
black-marlin,jul-sept,0,-176.5,-8.5
black-marlin,jul-sept,0,-173.5,-8.5
black-marlin,jul-sept,0,-154.5,-8.5
black-marlin,jul-sept,0,-148.5,-8.5
black-marlin,jul-sept,0,-144.5,-8.5
black-marlin,jul-sept,0,-143.5,-8.5
black-marlin,jul-sept,0,-142.5,-8.5
black-marlin,jul-sept,0,-141.5,-8.5
black-marlin,jul-sept,0,-138.5,-8.5
black-marlin,jul-sept,0,-137.5,-8.5
black-marlin,jul-sept,0,-97.5,-8.5
black-marlin,jul-sept,0,55.5,-8.5
black-marlin,jul-sept,0,57.5,-8.5
black-marlin,jul-sept,0,79.5,-8.5
black-marlin,jul-sept,0,86.5,-8.5
black-marlin,jul-sept,0,87.5,-8.5
black-marlin,jul-sept,0,93.5,-8.5
black-marlin,jul-sept,0,97.5,-8.5
black-marlin,jul-sept,0,99.5,-8.5
black-marlin,jul-sept,0,100.5,-8.5
black-marlin,jul-sept,0,101.5,-8.5
black-marlin,jul-sept,0,102.5,-8.5
black-marlin,jul-sept,0,103.5,-8.5
black-marlin,jul-sept,0,104.5,-8.5
black-marlin,jul-sept,0,105.5,-8.5
black-marlin,jul-sept,0,106.5,-8.5
black-marlin,jul-sept,0,107.5,-8.5
black-marlin,jul-sept,0,108.5,-8.5
black-marlin,jul-sept,0,109.5,-8.5
black-marlin,jul-sept,0,110.5,-8.5
black-marlin,jul-sept,0,111.5,-8.5
black-marlin,jul-sept,0,112.5,-8.5
black-marlin,jul-sept,0,113.5,-8.5
black-marlin,jul-sept,0,114.5,-8.5
black-marlin,jul-sept,0,115.5,-8.5
black-marlin,jul-sept,0,124.5,-8.5
black-marlin,jul-sept,0,127.5,-8.5
black-marlin,jul-sept,0,128.5,-8.5
black-marlin,jul-sept,0,145.5,-8.5
black-marlin,jul-sept,0,146.5,-8.5
black-marlin,jul-sept,0,148.5,-8.5
black-marlin,jul-sept,0,149.5,-8.5
black-marlin,jul-sept,0,150.5,-8.5
black-marlin,jul-sept,0,151.5,-8.5
black-marlin,jul-sept,0,152.5,-8.5
black-marlin,jul-sept,0,153.5,-8.5
black-marlin,jul-sept,0,154.5,-8.5
black-marlin,jul-sept,0,155.5,-8.5
black-marlin,jul-sept,0,156.5,-8.5
black-marlin,jul-sept,0,161.5,-8.5
black-marlin,jul-sept,0,164.5,-8.5
black-marlin,jul-sept,0,-160.5,-7.5
black-marlin,jul-sept,0,-159.5,-7.5
black-marlin,jul-sept,0,-155.5,-7.5
black-marlin,jul-sept,0,-144.5,-7.5
black-marlin,jul-sept,0,-141.5,-7.5
black-marlin,jul-sept,0,-96.5,-7.5
black-marlin,jul-sept,0,5.5,-7.5
black-marlin,jul-sept,0,44.5,-7.5
black-marlin,jul-sept,0,55.5,-7.5
black-marlin,jul-sept,0,83.5,-7.5
black-marlin,jul-sept,0,85.5,-7.5
black-marlin,jul-sept,0,87.5,-7.5
black-marlin,jul-sept,0,93.5,-7.5
black-marlin,jul-sept,0,94.5,-7.5
black-marlin,jul-sept,0,96.5,-7.5
black-marlin,jul-sept,0,97.5,-7.5
black-marlin,jul-sept,0,99.5,-7.5
black-marlin,jul-sept,0,100.5,-7.5
black-marlin,jul-sept,0,101.5,-7.5
black-marlin,jul-sept,0,102.5,-7.5
black-marlin,jul-sept,0,103.5,-7.5
black-marlin,jul-sept,0,104.5,-7.5
black-marlin,jul-sept,0,105.5,-7.5
black-marlin,jul-sept,0,106.5,-7.5
black-marlin,jul-sept,0,107.5,-7.5
black-marlin,jul-sept,0,147.5,-7.5
black-marlin,jul-sept,0,148.5,-7.5
black-marlin,jul-sept,0,149.5,-7.5
black-marlin,jul-sept,0,150.5,-7.5
black-marlin,jul-sept,0,151.5,-7.5
black-marlin,jul-sept,0,152.5,-7.5
black-marlin,jul-sept,0,153.5,-7.5
black-marlin,jul-sept,0,155.5,-7.5
black-marlin,jul-sept,0,156.5,-7.5
black-marlin,jul-sept,0,159.5,-7.5
black-marlin,jul-sept,0,160.5,-7.5
black-marlin,jul-sept,0,162.5,-7.5
black-marlin,jul-sept,0,169.5,-7.5
black-marlin,jul-sept,0,-176.5,-6.5
black-marlin,jul-sept,0,-164.5,-6.5
black-marlin,jul-sept,0,-163.5,-6.5
black-marlin,jul-sept,0,-159.5,-6.5
black-marlin,jul-sept,0,-147.5,-6.5
black-marlin,jul-sept,0,-140.5,-6.5
black-marlin,jul-sept,0,-139.5,-6.5
black-marlin,jul-sept,0,-132.5,-6.5
black-marlin,jul-sept,0,-124.5,-6.5
black-marlin,jul-sept,0,-87.5,-6.5
black-marlin,jul-sept,0,-86.5,-6.5
black-marlin,jul-sept,0,8.5,-6.5
black-marlin,jul-sept,0,43.5,-6.5
black-marlin,jul-sept,0,49.5,-6.5
black-marlin,jul-sept,0,50.5,-6.5
black-marlin,jul-sept,0,51.5,-6.5
black-marlin,jul-sept,0,55.5,-6.5
black-marlin,jul-sept,0,79.5,-6.5
black-marlin,jul-sept,0,80.5,-6.5
black-marlin,jul-sept,0,93.5,-6.5
black-marlin,jul-sept,0,95.5,-6.5
black-marlin,jul-sept,0,96.5,-6.5
black-marlin,jul-sept,0,97.5,-6.5
black-marlin,jul-sept,0,100.5,-6.5
black-marlin,jul-sept,0,101.5,-6.5
black-marlin,jul-sept,0,102.5,-6.5
black-marlin,jul-sept,0,103.5,-6.5
black-marlin,jul-sept,0,104.5,-6.5
black-marlin,jul-sept,0,105.5,-6.5
black-marlin,jul-sept,0,147.5,-6.5
black-marlin,jul-sept,0,148.5,-6.5
black-marlin,jul-sept,0,149.5,-6.5
black-marlin,jul-sept,0,150.5,-6.5
black-marlin,jul-sept,0,151.5,-6.5
black-marlin,jul-sept,0,152.5,-6.5
black-marlin,jul-sept,0,153.5,-6.5
black-marlin,jul-sept,0,154.5,-6.5
black-marlin,jul-sept,0,157.5,-6.5
black-marlin,jul-sept,0,158.5,-6.5
black-marlin,jul-sept,0,159.5,-6.5
black-marlin,jul-sept,0,160.5,-6.5
black-marlin,jul-sept,0,161.5,-6.5
black-marlin,jul-sept,0,168.5,-6.5
black-marlin,jul-sept,0,169.5,-6.5
black-marlin,jul-sept,0,170.5,-6.5
black-marlin,jul-sept,0,171.5,-6.5
black-marlin,jul-sept,0,-175.5,-5.5
black-marlin,jul-sept,0,-172.5,-5.5
black-marlin,jul-sept,0,-171.5,-5.5
black-marlin,jul-sept,0,-150.5,-5.5
black-marlin,jul-sept,0,-148.5,-5.5
black-marlin,jul-sept,0,-143.5,-5.5
black-marlin,jul-sept,0,-137.5,-5.5
black-marlin,jul-sept,0,-132.5,-5.5
black-marlin,jul-sept,0,-130.5,-5.5
black-marlin,jul-sept,0,-92.5,-5.5
black-marlin,jul-sept,0,-87.5,-5.5
black-marlin,jul-sept,0,-86.5,-5.5
black-marlin,jul-sept,0,-85.5,-5.5
black-marlin,jul-sept,0,51.5,-5.5
black-marlin,jul-sept,0,79.5,-5.5
black-marlin,jul-sept,0,80.5,-5.5
black-marlin,jul-sept,0,81.5,-5.5
black-marlin,jul-sept,0,83.5,-5.5
black-marlin,jul-sept,0,98.5,-5.5
black-marlin,jul-sept,0,99.5,-5.5
black-marlin,jul-sept,0,100.5,-5.5
black-marlin,jul-sept,0,101.5,-5.5
black-marlin,jul-sept,0,102.5,-5.5
black-marlin,jul-sept,0,103.5,-5.5
black-marlin,jul-sept,0,126.5,-5.5
black-marlin,jul-sept,0,146.5,-5.5
black-marlin,jul-sept,0,152.5,-5.5
black-marlin,jul-sept,0,153.5,-5.5
black-marlin,jul-sept,0,154.5,-5.5
black-marlin,jul-sept,0,155.5,-5.5
black-marlin,jul-sept,0,157.5,-5.5
black-marlin,jul-sept,0,165.5,-5.5
black-marlin,jul-sept,0,167.5,-5.5
black-marlin,jul-sept,0,168.5,-5.5
black-marlin,jul-sept,0,171.5,-5.5
black-marlin,jul-sept,0,172.5,-5.5
black-marlin,jul-sept,0,-179.5,-4.5
black-marlin,jul-sept,0,-175.5,-4.5
black-marlin,jul-sept,0,-173.5,-4.5
black-marlin,jul-sept,0,-171.5,-4.5
black-marlin,jul-sept,0,-170.5,-4.5
black-marlin,jul-sept,0,-167.5,-4.5
black-marlin,jul-sept,0,-166.5,-4.5
black-marlin,jul-sept,0,-165.5,-4.5
black-marlin,jul-sept,0,-155.5,-4.5
black-marlin,jul-sept,0,-153.5,-4.5
black-marlin,jul-sept,0,-152.5,-4.5
black-marlin,jul-sept,0,-151.5,-4.5
black-marlin,jul-sept,0,-147.5,-4.5
black-marlin,jul-sept,0,-146.5,-4.5
black-marlin,jul-sept,0,-143.5,-4.5
black-marlin,jul-sept,0,-142.5,-4.5
black-marlin,jul-sept,0,-141.5,-4.5
black-marlin,jul-sept,0,-140.5,-4.5
black-marlin,jul-sept,0,45.5,-4.5
black-marlin,jul-sept,0,51.5,-4.5
black-marlin,jul-sept,0,95.5,-4.5
black-marlin,jul-sept,0,97.5,-4.5
black-marlin,jul-sept,0,98.5,-4.5
black-marlin,jul-sept,0,99.5,-4.5
black-marlin,jul-sept,0,100.5,-4.5
black-marlin,jul-sept,0,102.5,-4.5
black-marlin,jul-sept,0,106.5,-4.5
black-marlin,jul-sept,0,118.5,-4.5
black-marlin,jul-sept,0,125.5,-4.5
black-marlin,jul-sept,0,145.5,-4.5
black-marlin,jul-sept,0,146.5,-4.5
black-marlin,jul-sept,0,147.5,-4.5
black-marlin,jul-sept,0,149.5,-4.5
black-marlin,jul-sept,0,150.5,-4.5
black-marlin,jul-sept,0,152.5,-4.5
black-marlin,jul-sept,0,153.5,-4.5
black-marlin,jul-sept,0,154.5,-4.5
black-marlin,jul-sept,0,155.5,-4.5
black-marlin,jul-sept,0,156.5,-4.5
black-marlin,jul-sept,0,157.5,-4.5
black-marlin,jul-sept,0,158.5,-4.5
black-marlin,jul-sept,0,161.5,-4.5
black-marlin,jul-sept,0,162.5,-4.5
black-marlin,jul-sept,0,163.5,-4.5
black-marlin,jul-sept,0,164.5,-4.5
black-marlin,jul-sept,0,166.5,-4.5
black-marlin,jul-sept,0,167.5,-4.5
black-marlin,jul-sept,0,168.5,-4.5
black-marlin,jul-sept,0,169.5,-4.5
black-marlin,jul-sept,0,173.5,-4.5
black-marlin,jul-sept,0,-179.5,-3.5
black-marlin,jul-sept,0,-178.5,-3.5
black-marlin,jul-sept,0,-175.5,-3.5
black-marlin,jul-sept,0,-174.5,-3.5
black-marlin,jul-sept,0,-173.5,-3.5
black-marlin,jul-sept,0,-172.5,-3.5
black-marlin,jul-sept,0,-171.5,-3.5
black-marlin,jul-sept,0,-170.5,-3.5
black-marlin,jul-sept,0,-169.5,-3.5
black-marlin,jul-sept,0,-168.5,-3.5
black-marlin,jul-sept,0,-167.5,-3.5
black-marlin,jul-sept,0,-166.5,-3.5
black-marlin,jul-sept,0,-158.5,-3.5
black-marlin,jul-sept,0,-157.5,-3.5
black-marlin,jul-sept,0,-156.5,-3.5
black-marlin,jul-sept,0,-155.5,-3.5
black-marlin,jul-sept,0,-153.5,-3.5
black-marlin,jul-sept,0,-152.5,-3.5
black-marlin,jul-sept,0,-148.5,-3.5
black-marlin,jul-sept,0,-147.5,-3.5
black-marlin,jul-sept,0,-146.5,-3.5
black-marlin,jul-sept,0,-145.5,-3.5
black-marlin,jul-sept,0,-142.5,-3.5
black-marlin,jul-sept,0,-140.5,-3.5
black-marlin,jul-sept,0,-121.5,-3.5
black-marlin,jul-sept,0,47.5,-3.5
black-marlin,jul-sept,0,96.5,-3.5
black-marlin,jul-sept,0,97.5,-3.5
black-marlin,jul-sept,0,98.5,-3.5
black-marlin,jul-sept,0,99.5,-3.5
black-marlin,jul-sept,0,100.5,-3.5
black-marlin,jul-sept,0,144.5,-3.5
black-marlin,jul-sept,0,145.5,-3.5
black-marlin,jul-sept,0,146.5,-3.5
black-marlin,jul-sept,0,148.5,-3.5
black-marlin,jul-sept,0,149.5,-3.5
black-marlin,jul-sept,0,150.5,-3.5
black-marlin,jul-sept,0,151.5,-3.5
black-marlin,jul-sept,0,152.5,-3.5
black-marlin,jul-sept,0,153.5,-3.5
black-marlin,jul-sept,0,154.5,-3.5
black-marlin,jul-sept,0,155.5,-3.5
black-marlin,jul-sept,0,156.5,-3.5
black-marlin,jul-sept,0,157.5,-3.5
black-marlin,jul-sept,0,158.5,-3.5
black-marlin,jul-sept,0,159.5,-3.5
black-marlin,jul-sept,0,160.5,-3.5
black-marlin,jul-sept,0,161.5,-3.5
black-marlin,jul-sept,0,162.5,-3.5
black-marlin,jul-sept,0,163.5,-3.5
black-marlin,jul-sept,0,164.5,-3.5
black-marlin,jul-sept,0,165.5,-3.5
black-marlin,jul-sept,0,166.5,-3.5
black-marlin,jul-sept,0,173.5,-3.5
black-marlin,jul-sept,0,174.5,-3.5
black-marlin,jul-sept,0,177.5,-3.5
black-marlin,jul-sept,0,179.5,-3.5
black-marlin,jul-sept,0,-179.5,-2.5
black-marlin,jul-sept,0,-178.5,-2.5
black-marlin,jul-sept,0,-177.5,-2.5
black-marlin,jul-sept,0,-175.5,-2.5
black-marlin,jul-sept,0,-174.5,-2.5
black-marlin,jul-sept,0,-173.5,-2.5
black-marlin,jul-sept,0,-172.5,-2.5
black-marlin,jul-sept,0,-171.5,-2.5
black-marlin,jul-sept,0,-170.5,-2.5
black-marlin,jul-sept,0,-169.5,-2.5
black-marlin,jul-sept,0,-168.5,-2.5
black-marlin,jul-sept,0,-167.5,-2.5
black-marlin,jul-sept,0,-166.5,-2.5
black-marlin,jul-sept,0,-165.5,-2.5
black-marlin,jul-sept,0,-164.5,-2.5
black-marlin,jul-sept,0,-163.5,-2.5
black-marlin,jul-sept,0,-162.5,-2.5
black-marlin,jul-sept,0,-160.5,-2.5
black-marlin,jul-sept,0,-157.5,-2.5
black-marlin,jul-sept,0,-156.5,-2.5
black-marlin,jul-sept,0,-155.5,-2.5
black-marlin,jul-sept,0,-154.5,-2.5
black-marlin,jul-sept,0,-153.5,-2.5
black-marlin,jul-sept,0,-152.5,-2.5
black-marlin,jul-sept,0,-148.5,-2.5
black-marlin,jul-sept,0,-147.5,-2.5
black-marlin,jul-sept,0,-146.5,-2.5
black-marlin,jul-sept,0,-145.5,-2.5
black-marlin,jul-sept,0,-144.5,-2.5
black-marlin,jul-sept,0,-143.5,-2.5
black-marlin,jul-sept,0,-142.5,-2.5
black-marlin,jul-sept,0,-141.5,-2.5
black-marlin,jul-sept,0,-133.5,-2.5
black-marlin,jul-sept,0,-132.5,-2.5
black-marlin,jul-sept,0,-130.5,-2.5
black-marlin,jul-sept,0,-105.5,-2.5
black-marlin,jul-sept,0,-103.5,-2.5
black-marlin,jul-sept,0,-84.5,-2.5
black-marlin,jul-sept,0,48.5,-2.5
black-marlin,jul-sept,0,83.5,-2.5
black-marlin,jul-sept,0,85.5,-2.5
black-marlin,jul-sept,0,94.5,-2.5
black-marlin,jul-sept,0,97.5,-2.5
black-marlin,jul-sept,0,98.5,-2.5
black-marlin,jul-sept,0,99.5,-2.5
black-marlin,jul-sept,0,129.5,-2.5
black-marlin,jul-sept,0,143.5,-2.5
black-marlin,jul-sept,0,144.5,-2.5
black-marlin,jul-sept,0,145.5,-2.5
black-marlin,jul-sept,0,147.5,-2.5
black-marlin,jul-sept,0,148.5,-2.5
black-marlin,jul-sept,0,150.5,-2.5
black-marlin,jul-sept,0,151.5,-2.5
black-marlin,jul-sept,0,152.5,-2.5
black-marlin,jul-sept,0,154.5,-2.5
black-marlin,jul-sept,0,155.5,-2.5
black-marlin,jul-sept,0,157.5,-2.5
black-marlin,jul-sept,0,158.5,-2.5
black-marlin,jul-sept,0,159.5,-2.5
black-marlin,jul-sept,0,160.5,-2.5
black-marlin,jul-sept,0,161.5,-2.5
black-marlin,jul-sept,0,162.5,-2.5
black-marlin,jul-sept,0,163.5,-2.5
black-marlin,jul-sept,0,164.5,-2.5
black-marlin,jul-sept,0,165.5,-2.5
black-marlin,jul-sept,0,166.5,-2.5
black-marlin,jul-sept,0,167.5,-2.5
black-marlin,jul-sept,0,171.5,-2.5
black-marlin,jul-sept,0,172.5,-2.5
black-marlin,jul-sept,0,177.5,-2.5
black-marlin,jul-sept,0,178.5,-2.5
black-marlin,jul-sept,0,179.5,-2.5
black-marlin,jul-sept,0,-179.5,-1.5
black-marlin,jul-sept,0,-177.5,-1.5
black-marlin,jul-sept,0,-175.5,-1.5
black-marlin,jul-sept,0,-174.5,-1.5
black-marlin,jul-sept,0,-172.5,-1.5
black-marlin,jul-sept,0,-170.5,-1.5
black-marlin,jul-sept,0,-169.5,-1.5
black-marlin,jul-sept,0,-168.5,-1.5
black-marlin,jul-sept,0,-167.5,-1.5
black-marlin,jul-sept,0,-166.5,-1.5
black-marlin,jul-sept,0,-165.5,-1.5
black-marlin,jul-sept,0,-164.5,-1.5
black-marlin,jul-sept,0,-163.5,-1.5
black-marlin,jul-sept,0,-161.5,-1.5
black-marlin,jul-sept,0,-160.5,-1.5
black-marlin,jul-sept,0,-159.5,-1.5
black-marlin,jul-sept,0,-158.5,-1.5
black-marlin,jul-sept,0,-157.5,-1.5
black-marlin,jul-sept,0,-156.5,-1.5
black-marlin,jul-sept,0,-155.5,-1.5
black-marlin,jul-sept,0,-154.5,-1.5
black-marlin,jul-sept,0,-152.5,-1.5
black-marlin,jul-sept,0,-150.5,-1.5
black-marlin,jul-sept,0,-149.5,-1.5
black-marlin,jul-sept,0,-147.5,-1.5
black-marlin,jul-sept,0,-145.5,-1.5
black-marlin,jul-sept,0,-144.5,-1.5
black-marlin,jul-sept,0,-143.5,-1.5
black-marlin,jul-sept,0,-133.5,-1.5
black-marlin,jul-sept,0,-132.5,-1.5
black-marlin,jul-sept,0,-97.5,-1.5
black-marlin,jul-sept,0,49.5,-1.5
black-marlin,jul-sept,0,70.5,-1.5
black-marlin,jul-sept,0,74.5,-1.5
black-marlin,jul-sept,0,77.5,-1.5
black-marlin,jul-sept,0,94.5,-1.5
black-marlin,jul-sept,0,98.5,-1.5
black-marlin,jul-sept,0,143.5,-1.5
black-marlin,jul-sept,0,144.5,-1.5
black-marlin,jul-sept,0,145.5,-1.5
black-marlin,jul-sept,0,146.5,-1.5
black-marlin,jul-sept,0,147.5,-1.5
black-marlin,jul-sept,0,148.5,-1.5
black-marlin,jul-sept,0,149.5,-1.5
black-marlin,jul-sept,0,150.5,-1.5
black-marlin,jul-sept,0,151.5,-1.5
black-marlin,jul-sept,0,152.5,-1.5
black-marlin,jul-sept,0,153.5,-1.5
black-marlin,jul-sept,0,154.5,-1.5
black-marlin,jul-sept,0,155.5,-1.5
black-marlin,jul-sept,0,156.5,-1.5
black-marlin,jul-sept,0,157.5,-1.5
black-marlin,jul-sept,0,158.5,-1.5
black-marlin,jul-sept,0,159.5,-1.5
black-marlin,jul-sept,0,160.5,-1.5
black-marlin,jul-sept,0,161.5,-1.5
black-marlin,jul-sept,0,162.5,-1.5
black-marlin,jul-sept,0,163.5,-1.5
black-marlin,jul-sept,0,166.5,-1.5
black-marlin,jul-sept,0,167.5,-1.5
black-marlin,jul-sept,0,170.5,-1.5
black-marlin,jul-sept,0,178.5,-1.5
black-marlin,jul-sept,0,179.5,-1.5
black-marlin,jul-sept,0,-179.5,-0.5
black-marlin,jul-sept,0,-178.5,-0.5
black-marlin,jul-sept,0,-172.5,-0.5
black-marlin,jul-sept,0,-171.5,-0.5
black-marlin,jul-sept,0,-168.5,-0.5
black-marlin,jul-sept,0,-167.5,-0.5
black-marlin,jul-sept,0,-166.5,-0.5
black-marlin,jul-sept,0,-165.5,-0.5
black-marlin,jul-sept,0,-164.5,-0.5
black-marlin,jul-sept,0,-162.5,-0.5
black-marlin,jul-sept,0,-161.5,-0.5
black-marlin,jul-sept,0,-160.5,-0.5
black-marlin,jul-sept,0,-159.5,-0.5
black-marlin,jul-sept,0,-158.5,-0.5
black-marlin,jul-sept,0,-157.5,-0.5
black-marlin,jul-sept,0,-156.5,-0.5
black-marlin,jul-sept,0,-153.5,-0.5
black-marlin,jul-sept,0,-152.5,-0.5
black-marlin,jul-sept,0,-146.5,-0.5
black-marlin,jul-sept,0,76.5,-0.5
black-marlin,jul-sept,0,80.5,-0.5
black-marlin,jul-sept,0,86.5,-0.5
black-marlin,jul-sept,0,125.5,-0.5
black-marlin,jul-sept,0,126.5,-0.5
black-marlin,jul-sept,0,144.5,-0.5
black-marlin,jul-sept,0,145.5,-0.5
black-marlin,jul-sept,0,146.5,-0.5
black-marlin,jul-sept,0,147.5,-0.5
black-marlin,jul-sept,0,148.5,-0.5
black-marlin,jul-sept,0,149.5,-0.5
black-marlin,jul-sept,0,150.5,-0.5
black-marlin,jul-sept,0,151.5,-0.5
black-marlin,jul-sept,0,152.5,-0.5
black-marlin,jul-sept,0,153.5,-0.5
black-marlin,jul-sept,0,155.5,-0.5
black-marlin,jul-sept,0,156.5,-0.5
black-marlin,jul-sept,0,157.5,-0.5
black-marlin,jul-sept,0,158.5,-0.5
black-marlin,jul-sept,0,159.5,-0.5
black-marlin,jul-sept,0,160.5,-0.5
black-marlin,jul-sept,0,161.5,-0.5
black-marlin,jul-sept,0,162.5,-0.5
black-marlin,jul-sept,0,165.5,-0.5
black-marlin,jul-sept,0,171.5,-0.5
black-marlin,jul-sept,0,173.5,-0.5
black-marlin,jul-sept,0,178.5,-0.5
black-marlin,jul-sept,0,179.5,-0.5
black-marlin,jul-sept,0,-172.5,0.5
black-marlin,jul-sept,0,-167.5,0.5
black-marlin,jul-sept,0,-166.5,0.5
black-marlin,jul-sept,0,-165.5,0.5
black-marlin,jul-sept,0,-164.5,0.5
black-marlin,jul-sept,0,-163.5,0.5
black-marlin,jul-sept,0,-162.5,0.5
black-marlin,jul-sept,0,-161.5,0.5
black-marlin,jul-sept,0,-160.5,0.5
black-marlin,jul-sept,0,-159.5,0.5
black-marlin,jul-sept,0,-158.5,0.5
black-marlin,jul-sept,0,-157.5,0.5
black-marlin,jul-sept,0,-156.5,0.5
black-marlin,jul-sept,0,-155.5,0.5
black-marlin,jul-sept,0,-143.5,0.5
black-marlin,jul-sept,0,-94.5,0.5
black-marlin,jul-sept,0,-93.5,0.5
black-marlin,jul-sept,0,-82.5,0.5
black-marlin,jul-sept,0,65.5,0.5
black-marlin,jul-sept,0,66.5,0.5
black-marlin,jul-sept,0,79.5,0.5
black-marlin,jul-sept,0,81.5,0.5
black-marlin,jul-sept,0,88.5,0.5
black-marlin,jul-sept,0,95.5,0.5
black-marlin,jul-sept,0,118.5,0.5
black-marlin,jul-sept,0,119.5,0.5
black-marlin,jul-sept,0,126.5,0.5
black-marlin,jul-sept,0,127.5,0.5
black-marlin,jul-sept,0,143.5,0.5
black-marlin,jul-sept,0,144.5,0.5
black-marlin,jul-sept,0,145.5,0.5
black-marlin,jul-sept,0,146.5,0.5
black-marlin,jul-sept,0,147.5,0.5
black-marlin,jul-sept,0,148.5,0.5
black-marlin,jul-sept,0,149.5,0.5
black-marlin,jul-sept,0,150.5,0.5
black-marlin,jul-sept,0,151.5,0.5
black-marlin,jul-sept,0,152.5,0.5
black-marlin,jul-sept,0,153.5,0.5
black-marlin,jul-sept,0,154.5,0.5
black-marlin,jul-sept,0,156.5,0.5
black-marlin,jul-sept,0,158.5,0.5
black-marlin,jul-sept,0,161.5,0.5
black-marlin,jul-sept,0,163.5,0.5
black-marlin,jul-sept,0,178.5,0.5
black-marlin,jul-sept,0,179.5,0.5
black-marlin,jul-sept,0,-179.5,1.5
black-marlin,jul-sept,0,-178.5,1.5
black-marlin,jul-sept,0,-177.5,1.5
black-marlin,jul-sept,0,-176.5,1.5
black-marlin,jul-sept,0,-175.5,1.5
black-marlin,jul-sept,0,-174.5,1.5
